Block,Trial,ImageName,Response,RT,Correct,ConfidenceLevel
3,61,M_21_Non-Animal_Test.jpg,Non-Animal,1.87182899999971,1,1
3,62,H_55_Non-Animal_Test.jpg,Non-Animal,2.40805220000038,1,0.35
3,63,H_29_Animal_Test.jpg,Animal,1.9815955999984,1,1
3,64,F_44_Animal_Test.jpg,Animal,1.98691429999963,1,1
3,65,M_18_Non-Animal_Test.jpg,Non-Animal,2.4205507000006,1,1
3,66,F_70_Non-Animal_Test.jpg,Animal,2.61721740000212,0,0.3
3,67,N_50_Animal_Test.jpg,Animal,1.78054589999738,1,1
3,68,F_49_Animal_Test.jpg,Animal,1.86059100000057,1,1
3,69,H_13_Animal_Test.jpg,Animal,1.75054079999973,1,1
3,70,H_17_Animal_Test.jpg,Animal,1.74158759999773,1,1
3,71,N_62_Animal_Test.jpg,Animal,1.84152729999914,1,1
3,72,M_12_Non-Animal_Test.jpg,Non-Animal,1.77735700000267,1,0.7
3,73,H_74_Non-Animal_Test.jpg,Non-Animal,1.76873559999876,1,0.9
3,74,H_70_Animal_Test.jpg,Animal,2.74913659999947,1,0.3
3,75,H_73_Animal_Test.jpg,Animal,1.74983249999786,1,1
3,76,M_22_Animal_Test.jpg,Animal,1.77632929999891,1,1
3,77,F_2_Animal_Test.jpg,Animal,2.18156400000225,1,0.35
3,78,M_52_Animal_Test.jpg,Animal,1.73663189999934,1,1
3,79,H_49_Non-Animal_Test.jpg,Non-Animal,2.62404389999938,1,0.4
3,80,N_42_Animal_Test.jpg,Animal,2.09398160000273,1,1
3,81,F_57_Non-Animal_Test.jpg,Non-Animal,2.40699120000136,1,0.35
3,82,N_11_Non-Animal_Test.jpg,Non-Animal,1.98195520000081,1,1
3,83,F_26_Non-Animal_Test.jpg,Non-Animal,1.76175220000005,1,1
3,84,M_28_Non-Animal_Test.jpg,Non-Animal,2.20751179999934,1,0.95
3,85,M_63_Non-Animal_Test.jpg,Non-Animal,1.89377140000215,1,0.65
3,86,F_10_Animal_Test.jpg,Non-Animal,1.63621190000049,0,0.85
3,87,N_53_Non-Animal_Test.jpg,Non-Animal,1.64543849999973,1,1
3,88,F_74_Non-Animal_Test.jpg,Non-Animal,2.53287450000062,1,0.35
3,89,N_37_Non-Animal_Test.jpg,Non-Animal,1.77539099999922,1,0.7
3,90,F_53_Non-Animal_Test.jpg,Non-Animal,1.71707990000141,1,0.95
3,91,F_14_Non-Animal_Test.jpg,Non-Animal,1.74653690000196,1,1
3,92,F_50_Animal_Test.jpg,Animal,2.99224379999941,1,0.25
3,93,F_61_Animal_Test.jpg,Non-Animal,2.8815496999996,0,0.4
3,94,F_50_Non-Animal_Test.jpg,Non-Animal,2.77561879999848,1,0.65
3,95,N_38_Non-Animal_Test.jpg,Non-Animal,1.57036109999899,1,0.5
3,96,N_9_Non-Animal_Test.jpg,Non-Animal,1.85207780000201,1,1
3,97,H_66_Non-Animal_Test.jpg,Non-Animal,1.63837860000058,1,1
3,98,F_1_Non-Animal_Test.jpg,Non-Animal,1.87595309999961,1,1
3,99,M_7_Non-Animal_Test.jpg,Non-Animal,1.66190220000135,1,1
3,100,N_64_Non-Animal_Test.jpg,Non-Animal,2.28148109999893,1,0.6
3,101,M_19_Non-Animal_Test.jpg,Non-Animal,1.62213870000051,1,1
3,102,N_52_Animal_Test.jpg,Animal,1.86251189999894,1,1
3,103,H_59_Non-Animal_Test.jpg,Non-Animal,1.97954590000154,1,0.45
3,104,H_2_Animal_Test.jpg,Animal,1.76695560000007,1,1
3,105,F_46_Non-Animal_Test.jpg,Non-Animal,2.55736360000083,1,0.6
3,106,N_35_Animal_Test.jpg,Animal,1.75652840000112,1,1
3,107,F_3_Non-Animal_Test.jpg,Non-Animal,1.75539639999988,1,0.95
3,108,F_17_Animal_Test.jpg,Animal,1.87864199999967,1,1
3,109,H_25_Animal_Test.jpg,Animal,1.75100440000097,1,1
3,110,F_5_Animal_Test.jpg,Animal,1.62669879999885,1,1
3,111,H_67_Non-Animal_Test.jpg,Animal,2.19524450000245,0,0.4
3,112,H_48_Non-Animal_Test.jpg,Animal,3.07082000000082,0,0.3
3,113,H_12_Animal_Test.jpg,Animal,1.7271619000021,1,1
3,114,H_39_Non-Animal_Test.jpg,Non-Animal,2.42393779999838,1,1
3,115,F_56_Non-Animal_Test.jpg,Non-Animal,2.84565380000276,1,0.7
3,116,H_15_Non-Animal_Test.jpg,Non-Animal,1.75559169999906,1,1
3,117,F_23_Non-Animal_Test.jpg,Non-Animal,1.75540879999971,1,1
3,118,N_34_Animal_Test.jpg,Animal,1.68065159999969,1,1
3,119,F_13_Non-Animal_Test.jpg,Non-Animal,2.19490500000029,1,1
3,120,H_67_Animal_Test.jpg,Animal,1.60788849999881,1,1
4,1,H_20_Animal_Test.jpg,Animal,2.02174389999709,1,1
4,2,N_67_Non-Animal_Test.jpg,Non-Animal,2.02023840000038,1,0.65
4,3,N_46_Non-Animal_Test.jpg,Non-Animal,1.80776450000121,1,0.8
4,4,M_72_Non-Animal_Test.jpg,Non-Animal,1.70399739999993,1,0.9
4,5,M_20_Non-Animal_Test.jpg,Non-Animal,1.81032539999796,1,1
4,6,M_58_Animal_Test.jpg,Animal,1.8084987000002,1,1
4,7,M_60_Non-Animal_Test.jpg,Non-Animal,2.87001400000008,1,0.35
4,8,N_37_Animal_Test.jpg,Animal,1.81090179999956,1,1
4,9,H_75_Non-Animal_Test.jpg,Non-Animal,2.33866309999939,1,0.65
4,10,F_9_Animal_Test.jpg,Animal,2.23505909999949,1,0.35
4,11,M_30_Animal_Test.jpg,Animal,2.44604609999806,1,0.2
4,12,M_26_Animal_Test.jpg,Animal,1.59652569999889,1,1
4,13,H_28_Non-Animal_Test.jpg,Non-Animal,2.02085439999792,1,1
4,14,F_29_Animal_Test.jpg,Animal,1.4908385000017,1,0.8
4,15,N_34_Non-Animal_Test.jpg,Non-Animal,1.59647829999813,1,0.95
4,16,N_24_Non-Animal_Test.jpg,Non-Animal,1.91647649999868,1,1
4,17,H_23_Non-Animal_Test.jpg,Non-Animal,1.91515080000318,1,1
4,18,M_69_Animal_Test.jpg,Animal,1.80911019999985,1,1
4,19,M_14_Non-Animal_Test.jpg,Non-Animal,1.80829710000035,1,1
4,20,N_20_Animal_Test.jpg,Animal,1.80938789999709,1,1
4,21,M_34_Non-Animal_Test.jpg,Non-Animal,1.91601020000235,1,1
4,22,N_36_Non-Animal_Test.jpg,Non-Animal,1.91602210000201,1,0.3
4,23,M_58_Non-Animal_Test.jpg,Non-Animal,2.12740940000003,1,0.7
4,24,F_43_Animal_Test.jpg,Animal,2.02480419999847,1,0.8
4,25,H_63_Non-Animal_Test.jpg,Non-Animal,2.12672860000021,1,0.3
4,26,N_28_Animal_Test.jpg,Animal,1.91417509999883,1,0.9
4,27,N_42_Non-Animal_Test.jpg,Non-Animal,2.02040280000074,1,0.7
4,28,F_75_Animal_Test.jpg,Animal,1.59705240000039,1,0.85
4,29,H_38_Non-Animal_Test.jpg,Non-Animal,1.91520820000005,1,0.9
4,30,N_65_Non-Animal_Test.jpg,Non-Animal,2.33971720000045,1,0.3
4,31,F_63_Animal_Test.jpg,Animal,2.4456011000002,1,0.35
4,32,M_27_Non-Animal_Test.jpg,Non-Animal,1.80864220000149,1,1
4,33,F_1_Animal_Test.jpg,Animal,1.81046909999714,1,1
4,34,F_40_Non-Animal_Test.jpg,Animal,2.33951729999899,0,0.35
4,35,H_73_Non-Animal_Test.jpg,Animal,2.02140789999976,0,0.25
4,36,M_52_Non-Animal_Test.jpg,Non-Animal,2.1276711999999,1,0.8
4,37,F_22_Animal_Test.jpg,Animal,1.70417299999826,1,1
4,38,M_65_Non-Animal_Test.jpg,Animal,2.33916750000208,0,0.25
4,39,M_70_Non-Animal_Test.jpg,Non-Animal,3.29350540000087,1,0.85
4,40,H_63_Animal_Test.jpg,Animal,1.80974950000018,1,0.9
4,41,H_52_Animal_Test.jpg,Animal,1.91512180000063,1,1
4,42,H_52_Non-Animal_Test.jpg,Non-Animal,1.80954410000049,1,0.7
4,43,H_11_Non-Animal_Test.jpg,Non-Animal,2.33995659999709,1,0.25
4,44,M_61_Non-Animal_Test.jpg,Non-Animal,2.87027020000096,1,0.7
4,45,H_21_Animal_Test.jpg,Animal,2.86952139999994,1,1
4,46,M_71_Non-Animal_Test.jpg,Non-Animal,1.80826529999831,1,0.8
4,47,F_68_Animal_Test.jpg,Animal,2.12760800000251,1,0.9
4,48,H_54_Animal_Test.jpg,Animal,1.80889170000228,1,1
4,49,M_30_Non-Animal_Test.jpg,Non-Animal,1.70310590000008,1,1
4,50,H_39_Animal_Test.jpg,Animal,1.91474000000017,1,1
4,51,M_6_Animal_Test.jpg,Animal,1.80908900000213,1,1
4,52,M_16_Non-Animal_Test.jpg,Non-Animal,1.59799610000118,1,1
4,53,F_31_Non-Animal_Test.jpg,Non-Animal,1.38469130000158,1,0.95
4,54,N_47_Animal_Test.jpg,Animal,1.702890200002,1,1
4,55,N_63_Animal_Test.jpg,Animal,1.59751610000239,1,1
4,56,M_68_Animal_Test.jpg,Animal,1.59758739999961,1,1
4,57,F_35_Non-Animal_Test.jpg,Non-Animal,2.12784329999704,1,0.35
4,58,H_31_Non-Animal_Test.jpg,Non-Animal,1.06641659999877,1,0.8
4,59,F_12_Animal_Test.jpg,Animal,2.0206242000022,1,0.95
4,60,H_11_Animal_Test.jpg,Animal,1.80936970000039,1,1
4,61,H_72_Animal_Test.jpg,Animal,1.70362309999837,1,1
4,62,H_6_Animal_Test.jpg,Animal,1.49154479999925,1,1
4,63,H_45_Non-Animal_Test.jpg,Non-Animal,2.44778389999919,1,0.35
4,64,M_41_Non-Animal_Test.jpg,Non-Animal,1.91526320000048,1,0.5
4,65,F_51_Non-Animal_Test.jpg,Non-Animal,2.55411950000052,1,0.4
4,66,H_38_Animal_Test.jpg,Animal,1.70326729999942,1,1
4,67,N_61_Animal_Test.jpg,Animal,1.80804849999913,1,1
4,68,F_62_Animal_Test.jpg,Animal,2.02093279999826,1,0.7
4,69,H_28_Animal_Test.jpg,Animal,1.5966980000012,1,1
4,70,H_43_Animal_Test.jpg,Non-Animal,2.97640379999939,0,0.25
4,71,F_45_Non-Animal_Test.jpg,Non-Animal,2.55093209999905,1,0.65
4,72,H_14_Non-Animal_Test.jpg,Non-Animal,2.12619070000073,1,0.9
4,73,H_8_Animal_Test.jpg,Animal,1.70582130000184,1,1
4,74,H_44_Animal_Test.jpg,Animal,1.59900919999927,1,1
4,75,M_75_Non-Animal_Test.jpg,Non-Animal,2.44537299999865,1,0.4
4,76,F_6_Non-Animal_Test.jpg,Non-Animal,1.59792400000151,1,1
4,77,H_65_Animal_Test.jpg,Animal,1.59802169999966,1,1
4,78,H_75_Animal_Test.jpg,Animal,1.17247190000126,1,0.9
4,79,N_16_Animal_Test.jpg,Animal,1.59643150000193,1,1
4,80,N_5_Animal_Test.jpg,Animal,1.59660060000169,1,1
4,81,N_23_Non-Animal_Test.jpg,Non-Animal,2.02217649999875,1,0.95
4,82,F_13_Animal_Test.jpg,Non-Animal,2.12632990000202,0,0.3
4,83,N_28_Non-Animal_Test.jpg,Non-Animal,1.59619740000198,1,0.7
4,84,H_24_Non-Animal_Test.jpg,Non-Animal,1.91544459999932,1,1
4,85,N_31_Animal_Test.jpg,Animal,1.91528209999888,1,0.85
4,86,M_28_Animal_Test.jpg,Animal,1.59704529999726,1,1
4,87,N_29_Non-Animal_Test.jpg,Non-Animal,1.8094514000004,1,0.65
4,88,F_58_Non-Animal_Test.jpg,Non-Animal,1.38421259999814,1,0.6
4,89,M_41_Animal_Test.jpg,Non-Animal,1.38515120000011,0,0.5
4,90,M_32_Non-Animal_Test.jpg,Non-Animal,1.59821829999782,1,0.85
4,91,N_54_Non-Animal_Test.jpg,Non-Animal,3.08264480000071,1,0.55
4,92,N_39_Non-Animal_Test.jpg,Non-Animal,1.80885770000168,1,0.75
4,93,M_42_Animal_Test.jpg,Animal,1.70301810000092,1,1
4,94,H_50_Animal_Test.jpg,Animal,1.59734759999992,1,1
4,95,N_12_Non-Animal_Test.jpg,Non-Animal,1.91538600000058,1,0.3
4,96,M_53_Non-Animal_Test.jpg,Non-Animal,2.12750900000174,1,0.7
4,97,M_10_Animal_Test.jpg,Animal,1.91466659999787,1,1
4,98,H_62_Non-Animal_Test.jpg,Non-Animal,2.55059139999867,1,0.4
4,99,F_32_Non-Animal_Test.jpg,Non-Animal,1.59671530000196,1,0.9
4,100,M_36_Non-Animal_Test.jpg,Non-Animal,2.12766820000252,1,1
4,101,M_25_Non-Animal_Test.jpg,Non-Animal,1.91693870000017,1,1
4,102,F_72_Non-Animal_Test.jpg,Non-Animal,2.55144480000308,1,0.35
4,103,N_69_Animal_Test.jpg,Animal,1.80915420000019,1,0.85
4,104,N_31_Non-Animal_Test.jpg,Non-Animal,1.9158133000019,1,1
4,105,F_46_Animal_Test.jpg,Animal,2.97443449999992,1,0.3
4,106,H_18_Animal_Test.jpg,Animal,1.80813359999956,1,0.8
4,107,F_67_Animal_Test.jpg,Animal,1.81112460000077,1,1
4,108,H_26_Non-Animal_Test.jpg,Non-Animal,1.91446709999946,1,0.95
4,109,F_12_Non-Animal_Test.jpg,Non-Animal,1.80878239999947,1,1
4,110,N_60_Non-Animal_Test.jpg,Non-Animal,2.12741249999817,1,0.85
4,111,N_43_Non-Animal_Test.jpg,Non-Animal,2.23326599999928,1,0.6
4,112,M_54_Non-Animal_Test.jpg,Non-Animal,1.91513649999979,1,0.95
4,113,F_57_Animal_Test.jpg,Animal,2.02071570000044,1,0.7
4,114,F_41_Non-Animal_Test.jpg,Non-Animal,1.81111109999983,1,0.9
4,115,N_9_Animal_Test.jpg,Animal,2.86819679999826,1,0.3
4,116,N_59_Non-Animal_Test.jpg,Non-Animal,1.49052759999904,1,0.6
4,117,H_58_Animal_Test.jpg,Animal,1.7031367999989,1,1
4,118,M_35_Non-Animal_Test.jpg,Non-Animal,1.70383139999831,1,1
4,119,H_71_Animal_Test.jpg,Animal,1.80948669999998,1,1
4,120,N_6_Animal_Test.jpg,Animal,1.7035853999987,1,1
5,1,N_56_Non-Animal_Test.jpg,Non-Animal,2.02787820000231,1,0.35
5,2,F_68_Non-Animal_Test.jpg,Non-Animal,1.17625820000103,1,0.65
5,3,F_35_Animal_Test.jpg,Animal,1.7080704,1,1
5,4,F_37_Non-Animal_Test.jpg,Non-Animal,1.70832230000087,1,0.6
5,5,N_74_Non-Animal_Test.jpg,Non-Animal,1.70741789999738,1,0.6
5,6,M_9_Non-Animal_Test.jpg,Non-Animal,1.70737279999958,1,1
5,7,N_73_Animal_Test.jpg,Animal,1.81551469999977,1,0.7
5,8,F_55_Animal_Test.jpg,Animal,1.60383569999976,1,0.9
5,9,M_74_Animal_Test.jpg,Animal,1.38929220000136,1,0.85
5,10,M_17_Animal_Test.jpg,Animal,1.8155869000002,1,1
5,11,N_36_Animal_Test.jpg,Animal,1.49556920000032,1,1
5,12,N_73_Non-Animal_Test.jpg,Non-Animal,1.8171497000003,1,0.4
5,13,M_56_Animal_Test.jpg,Animal,1.38906570000108,1,0.85
5,14,N_67_Animal_Test.jpg,Animal,1.70697169999767,1,1
5,15,F_40_Animal_Test.jpg,Animal,1.4961108000025,1,0.75
5,16,M_73_Animal_Test.jpg,Animal,1.70755810000264,1,1
5,17,M_67_Non-Animal_Test.jpg,Non-Animal,1.38917059999949,1,0.85
5,18,M_65_Animal_Test.jpg,Animal,1.49550269999963,1,0.85
5,19,H_41_Non-Animal_Test.jpg,Non-Animal,1.92019340000115,1,0.3
5,20,F_60_Animal_Test.jpg,Non-Animal,2.13415919999898,0,0.7
5,21,M_44_Non-Animal_Test.jpg,Non-Animal,1.71027540000068,1,0.7
5,22,H_49_Animal_Test.jpg,Animal,1.81599920000008,1,1
5,23,N_22_Non-Animal_Test.jpg,Non-Animal,2.77184979999947,1,0.8
5,24,M_20_Animal_Test.jpg,Animal,1.70720269999947,1,1
5,25,M_25_Animal_Test.jpg,Animal,1.81486550000045,1,0.8
5,26,H_51_Animal_Test.jpg,Animal,1.70707890000267,1,0.9
5,27,F_38_Animal_Test.jpg,Animal,1.70856830000048,1,0.95
5,28,N_6_Non-Animal_Test.jpg,Non-Animal,1.60308219999933,1,0.95
5,29,H_7_Animal_Test.jpg,Animal,1.60310659999959,1,1
5,30,M_48_Non-Animal_Test.jpg,Non-Animal,1.49593589999859,1,0.7
5,31,N_74_Animal_Test.jpg,Animal,1.60357629999999,1,1
5,32,F_27_Animal_Test.jpg,Animal,1.70957510000153,1,1
5,33,F_74_Animal_Test.jpg,Animal,1.70763850000003,1,0.5
5,34,F_66_Non-Animal_Test.jpg,Non-Animal,1.814473800001,1,0.6
5,35,M_62_Non-Animal_Test.jpg,Non-Animal,1.60061130000031,1,0.5
5,36,M_43_Non-Animal_Test.jpg,Non-Animal,2.45454329999848,1,0.6
5,37,H_35_Animal_Test.jpg,Animal,2.13292800000272,1,1
5,38,N_62_Non-Animal_Test.jpg,Non-Animal,2.55873040000006,1,0.3
5,39,F_4_Animal_Test.jpg,Animal,2.24032179999995,1,0.7
5,40,F_69_Non-Animal_Test.jpg,Non-Animal,2.23943860000145,1,0.55
5,41,M_57_Animal_Test.jpg,Non-Animal,2.24079419999907,0,0.45
5,42,M_66_Animal_Test.jpg,Animal,1.81386080000084,1,1
5,43,M_40_Non-Animal_Test.jpg,Non-Animal,1.81423340000038,1,0.7
5,44,N_18_Animal_Test.jpg,Animal,1.92157439999937,1,1
5,45,M_59_Animal_Test.jpg,Animal,1.92093680000107,1,0.9
5,46,M_31_Animal_Test.jpg,Animal,1.70875929999966,1,1
5,47,H_48_Animal_Test.jpg,Animal,1.38982550000219,1,1
5,48,M_3_Non-Animal_Test.jpg,Non-Animal,1.81393709999975,1,0.9
5,49,H_54_Non-Animal_Test.jpg,Animal,2.34644689999914,0,0.3
5,50,F_6_Animal_Test.jpg,Animal,2.34558430000106,1,1
5,51,N_14_Non-Animal_Test.jpg,Non-Animal,1.7097668000024,1,1
5,52,M_14_Animal_Test.jpg,Non-Animal,2.13479569999981,0,0.8
5,53,N_48_Non-Animal_Test.jpg,Non-Animal,2.02915989999747,1,0.85
5,54,N_27_Non-Animal_Test.jpg,Non-Animal,1.7218935000019,1,1
5,55,M_38_Non-Animal_Test.jpg,Non-Animal,1.92262800000026,1,1
5,56,F_63_Non-Animal_Test.jpg,Non-Animal,2.2390940999976,1,0.95
5,57,M_73_Non-Animal_Test.jpg,Non-Animal,2.13569579999967,1,0.65
5,58,H_14_Animal_Test.jpg,Animal,1.81460290000177,1,1
5,59,M_60_Animal_Test.jpg,Animal,1.81646230000115,1,1
5,60,H_70_Non-Animal_Test.jpg,Non-Animal,2.02646729999833,1,0.65
5,61,N_15_Animal_Test.jpg,Animal,1.70938150000075,1,1
5,62,N_18_Non-Animal_Test.jpg,Non-Animal,1.60273430000234,1,1
5,63,H_36_Non-Animal_Test.jpg,Non-Animal,1.49598719999995,1,1
5,64,F_42_Animal_Test.jpg,Animal,1.70860160000302,1,1
5,65,H_33_Animal_Test.jpg,Animal,1.60505360000025,1,1
5,66,N_13_Non-Animal_Test.jpg,Non-Animal,1.39721929999723,1,0.9
5,67,F_44_Non-Animal_Test.jpg,Non-Animal,1.88372289999825,1,0.4
5,68,N_30_Animal_Test.jpg,Animal,2.78109150000091,1,0.55
5,69,H_64_Animal_Test.jpg,Animal,1.66875390000132,1,1
5,70,F_25_Animal_Test.jpg,Animal,2.52873009999894,1,0.15
5,71,H_56_Non-Animal_Test.jpg,Non-Animal,2.09269839999979,1,1
5,72,H_43_Non-Animal_Test.jpg,Non-Animal,1.64652749999732,1,1
5,73,F_27_Non-Animal_Test.jpg,Non-Animal,1.64654540000265,1,1
5,74,N_40_Non-Animal_Test.jpg,Non-Animal,2.1166489999996,1,0.4
5,75,N_53_Animal_Test.jpg,Animal,1.7673235000002,1,1
5,76,M_67_Animal_Test.jpg,Animal,2.33596039999975,1,0.7
5,77,M_37_Animal_Test.jpg,Animal,1.65287950000129,1,1
5,78,N_55_Non-Animal_Test.jpg,Animal,2.42625819999739,0,0.25
5,79,M_19_Animal_Test.jpg,Animal,1.66373820000081,1,1
5,80,N_30_Non-Animal_Test.jpg,Non-Animal,1.99119169999904,1,1
5,81,F_38_Non-Animal_Test.jpg,Non-Animal,2.8852326999986,1,0.3
5,82,M_39_Animal_Test.jpg,Animal,1.55585369999972,1,0.65
5,83,N_12_Animal_Test.jpg,Animal,1.76539129999946,1,1
5,84,H_26_Animal_Test.jpg,Animal,1.65204670000094,1,1
5,85,F_55_Non-Animal_Test.jpg,Non-Animal,2.09038599999985,1,0.4
5,86,F_62_Non-Animal_Test.jpg,Non-Animal,1.75442710000061,1,0.75
5,87,N_7_Animal_Test.jpg,Animal,1.78480829999899,1,1
5,88,F_39_Animal_Test.jpg,Animal,1.74855870000101,1,1
5,89,N_3_Non-Animal_Test.jpg,Non-Animal,1.74221490000127,1,0.85
5,90,M_64_Non-Animal_Test.jpg,Non-Animal,2.19864940000116,1,0.3
5,91,F_33_Animal_Test.jpg,Animal,1.55352800000037,1,0.95
5,92,M_71_Animal_Test.jpg,Animal,2.32233469999846,1,0.75
5,93,H_5_Animal_Test.jpg,Animal,1.57371090000015,1,1
5,94,H_3_Animal_Test.jpg,Animal,2.77109689999997,1,0.35
5,95,N_17_Non-Animal_Test.jpg,Non-Animal,2.19787619999988,1,1
5,96,F_10_Non-Animal_Test.jpg,Non-Animal,2.08500579999964,1,0.65
5,97,F_52_Animal_Test.jpg,Animal,1.63684840000133,1,0.95
5,98,F_39_Non-Animal_Test.jpg,Non-Animal,2.21863939999821,1,0.35
5,99,M_43_Animal_Test.jpg,Animal,1.65721610000037,1,1
5,100,F_2_Non-Animal_Test.jpg,Non-Animal,1.76438119999875,1,1
5,101,M_74_Non-Animal_Test.jpg,Animal,2.53093459999945,0,0.3
5,102,M_39_Non-Animal_Test.jpg,Animal,2.31646700000056,0,0.65
5,103,N_43_Animal_Test.jpg,Animal,1.54883549999795,1,1
5,104,H_47_Animal_Test.jpg,Animal,1.65848779999942,1,1
5,105,H_37_Animal_Test.jpg,Animal,2.52482899999814,1,0.9
5,106,M_24_Non-Animal_Test.jpg,Non-Animal,1.65362190000087,1,1
5,107,H_22_Non-Animal_Test.jpg,Non-Animal,1.68058920000112,1,1
5,108,N_72_Non-Animal_Test.jpg,Non-Animal,2.40478440000152,1,0.4
5,109,F_67_Non-Animal_Test.jpg,Non-Animal,1.67039450000084,1,0.5
5,110,M_29_Animal_Test.jpg,Animal,2.10516930000085,1,0.75
5,111,H_10_Non-Animal_Test.jpg,Non-Animal,2.97829830000046,1,0.15
5,112,N_27_Animal_Test.jpg,Animal,1.78509589999885,1,1
5,113,N_45_Non-Animal_Test.jpg,Non-Animal,2.20249300000069,1,0.6
5,114,H_6_Non-Animal_Test.jpg,Non-Animal,1.76774219999788,1,1
5,115,H_60_Non-Animal_Test.jpg,Non-Animal,2.3211854000001,1,0.35
5,116,M_26_Non-Animal_Test.jpg,Non-Animal,1.76846479999949,1,1
5,117,H_61_Non-Animal_Test.jpg,Non-Animal,2.64801829999851,1,0.65
5,118,F_72_Animal_Test.jpg,Animal,1.67368789999819,1,0.9
5,119,N_55_Animal_Test.jpg,Animal,1.66346360000171,1,1
5,120,N_29_Animal_Test.jpg,Animal,1.97790689999965,1,1
